The Geraldine news|2023 03 02|9914793303502836|22215616190002836|23394168340002836
Waikato farming lifestyles|2023 02|9916517563502836|22219543300002836|23394168310002836
Kaipara lifestyler|2023 02 28|9914758883502836|22254819960002836|23394168290002836
The weekend lifestyler|2023 03 03|9918994269002836|22350801370002836|23394168260002836
Nelson weekly|2023 03 01|9915184713502836|22199835210002836|23394168240002836
Nelson magazine|2023 03|9918755172802836|22326741860002836|23394168230002836
Farmers weekly|2023 03 06|9917891153502836|22245640500002836|23394168200002836
Navy today Royal New Zealand Navy|iss. 273 (2023 01)|9912826003502836|22197057770002836|23394167890002836
Ponsonby news|2023 03|9912050963502836|22236734980002836|23394178610002836
The sun Blenheim Marlborough|2023 03 01|9915185273502836|22200057560002836|23394167830002836
Dairy farmer|2023 03|9918214773302836|22313322880002836|23394178530002836
Junction Puhoi to Waipu|2023 03|9918849173002836|22335292610002836|23394178510002836
Rural news|iss. 770 (2023 02 28)|9916372423502836|22258493830002836|23394177660002836
War cry|2023 03|9918136062902836|22277162290002836|23394177290002836
