The Geraldine news|2022 09 01|9914793303502836|22215616190002836|23386041680002836
Waikato farming lifestyles|2022 08|9916517563502836|22219543300002836|23386081510002836
Hawke's Bay farming lifestyles|2022 08|9918137053802836|22278070670002836|23386041670002836
Kaipara lifestyler|2022 08 30|9914758883502836|22254819960002836|23386081490002836
The weekend lifestyler|2022 09 02|9918994269002836|22350801370002836|23386041660002836
Nelson weekly|2022 08 31|9915184713502836|22199835210002836|23386081480002836
Nelson magazine|2022 09|9918755172802836|22326741860002836|23386081470002836
Weekend Sun|2022 08 26|9915789603502836|22183434080002836|23386081460002836
Coast and country news|2022 09|9915789723502836|22183371940002836|23386041650002836
Education Gazette|v. 101, no. 11 (2022)|9919119906902836|22369219170002836|23386041640002836
Air force news|iss. 250 (2022 09)|9912818983502836|22228571510002836|23386041630002836
Forest and bird|iss. 381 (2021 Spring)|9918218573302836|22314731350002836|23386041620002836
Ponsonby news|2022 09|9912050963502836|22236734980002836|23386041600002836
Annual report Te Korowai|2022|9918193160502836|22305993790002836|23386081420002836
The sun Blenheim Marlborough|2022 08 31|9915185273502836|22200057560002836|23386081400002836
The G.B. weekly|2022 08 26|9916664593502836|22215752620002836|23386041590002836
Junction Puhoi to Waipu|2022 09|9918849173002836|22335292610002836|23386081390002836
Off-site|iss. 32 (2022 09)|9918977472602836|22348081500002836|23386041570002836
Rural news|iss. 758 (2022 08 30)|9916372423502836|22258493830002836|23386081360002836
